outer_fold,round_name,pipeline_recipe_id,feature_recipe_id,prescreen_recipe_id,prescreen_name,prescreen_methods,rank_aggregation,feature_size,selected_features_text,candidate_heuristic_score,model_spec_id,base_model_family,model_kind,model_params,inner_oof_business_score,inner_oof_optimal_k,inner_oof_f1_score,inner_oof_roc_auc_score,inner_oof_n_predictions,inner_oof_selected_rate,inner_oof_tp_at_optimal_k,inner_oof_fp_at_optimal_k,feature_penalty,gross_score,expected_inner_oof_predictions,missing_inner_oof_predictions,inner_fold_count,expected_inner_fold_count,missing_inner_fold_count,missing_inner_folds,mean_duration_seconds,manifest_checked,status,baseline_random_score_features_0_business_score,baseline_select_all_capped_features_0_business_score,baseline_select_all_capped_features_1_business_score,baseline_select_all_illegal_full_features_0_business_score,baseline_select_all_illegal_full_features_1_business_score,beats_baseline_select_all_capped_features_0,beats_baseline_select_all_capped_features_1,beats_baseline_select_all_illegal_full_features_0,beats_baseline_select_all_illegal_full_features_1
2,round2_model_hpo_selection,ps_mean_0007__k_001__ebm_additive_deep01,ps_mean_0007__k_001,ps_mean_0007,single__sparse_gam_spam,"[""sparse_gam_spam""]",mean_rank_score,1,var_175,1.0,ebm_additive_deep01,ebm_additive,classifier,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 3000, ""outer_bags"": 4}",3970.0,999,0.408695652173913,0.5682856327840639,4000,0.24975,611,388,200.0,4170.0,4000,0,5,5,0,,0.2719315610826015,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0007__k_001__ebm_additive_deep03,ps_mean_0007__k_001,ps_mean_0007,single__sparse_gam_spam,"[""sparse_gam_spam""]",mean_rank_score,1,var_175,1.0,ebm_additive_deep03,ebm_additive,classifier,"{""interactions"": 2, ""max_bins"": 64, ""max_rounds"": 3000, ""outer_bags"": 4}",3970.0,999,0.408695652173913,0.5682856327840639,4000,0.24975,611,388,200.0,4170.0,4000,0,5,5,0,,0.2510580368340015,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0007__k_009__random_forest_small_deep06,ps_mean_0007__k_009,ps_mean_0007,single__sparse_gam_spam,"[""sparse_gam_spam""]",mean_rank_score,9,"var_175,var_190,var_214,var_254,var_261,var_341,var_379,var_389,var_482",0.9919839679358717,random_forest_small_deep06,random_forest_small,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""min_samples_leaf"": 40, ""n_estimators"": 600}",3965.0,995,0.4795986622073578,0.7026419785000647,4000,0.24875,716,279,1800.0,5765.0,4000,0,5,5,0,,10.988368497788906,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0013__k_010__extra_trees_small_deep07,ps_mean_0013__k_010,ps_mean_0013,pair__mutual_info+ebm,"[""mutual_info"", ""ebm""]",mean_rank_score,10,"var_159,var_175,var_190,var_254,var_308,var_379,var_389,var_415,var_482,var_73",0.9731462925851705,extra_trees_small_deep07,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 35, ""n_estimators"": 400}",3965.0,991,0.48879973253092607,0.6885396929287818,4000,0.24775,728,263,2000.0,5965.0,4000,0,5,5,0,,1.193054800480604,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0019__k_007__xgboost_classifier_deep06,ps_mean_0019__k_007,ps_mean_0019,pair__abs_corr+ebm,"[""abs_corr"", ""ebm""]",mean_rank_score,7,"var_175,var_190,var_198,var_254,var_264,var_328,var_389",0.9828227884340108,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",3965.0,1000,0.46205282514209295,0.6544365023391725,4000,0.25,691,309,1400.0,5365.0,4000,0,5,5,0,,0.3968972258269787,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0019__k_007__random_forest_small_deep05,ps_mean_0019__k_007,ps_mean_0019,pair__abs_corr+ebm,"[""abs_corr"", ""ebm""]",mean_rank_score,7,"var_175,var_190,var_198,var_254,var_264,var_328,var_389",0.9828227884340108,random_forest_small_deep05,random_forest_small,classifier,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",3965.0,1000,0.46205282514209295,0.6503944204870149,4000,0.25,691,309,1400.0,5365.0,4000,0,5,5,0,,4.7543677479028705,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0019__k_007__random_forest_small_deep02,ps_mean_0019__k_007,ps_mean_0019,pair__abs_corr+ebm,"[""abs_corr"", ""ebm""]",mean_rank_score,7,"var_175,var_190,var_198,var_254,var_264,var_328,var_389",0.9828227884340108,random_forest_small_deep02,random_forest_small,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 5, ""min_samples_leaf"": 16, ""n_estimators"": 400}",3965.0,1000,0.46205282514209295,0.6475438627632211,4000,0.25,691,309,1400.0,5365.0,4000,0,5,5,0,,4.0127904556691645,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_003__ebm_additive_deep01,ps_mean_0009__k_003,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,3,"var_190,var_308,var_389",0.9792919171676685,ebm_additive_deep01,ebm_additive,classifier,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 3000, ""outer_bags"": 4}",3965.0,986,0.4257458933959101,0.6049079993869876,4000,0.2465,633,353,600.0,4565.0,4000,0,5,5,0,,0.5636243000626564,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0020__k_008__ebm_additive_deep03,ps_mean_0020__k_008,ps_mean_0020,pair__abs_corr+sparse_gam_spam,"[""abs_corr"", ""sparse_gam_spam""]",mean_rank_score,8,"var_10,var_175,var_190,var_254,var_308,var_328,var_389,var_59",0.9833416833667334,ebm_additive_deep03,ebm_additive,classifier,"{""interactions"": 2, ""max_bins"": 64, ""max_rounds"": 3000, ""outer_bags"": 4}",3960.0,1000,0.4707455700434637,0.667761522170824,4000,0.25,704,296,1600.0,5560.0,4000,0,5,5,0,,1.82267836779356,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0039__k_006__lightgbm_classifier_deep03,ps_mean_0039__k_006,ps_mean_0039,triple__mutual_info+abs_corr+lightgbm_gain,"[""mutual_info"", ""abs_corr"", ""lightgbm_gain""]",mean_rank_score,6,"var_175,var_190,var_223,var_254,var_308,var_389",0.9713872188822089,lightgbm_classifier_deep03,lightgbm_classifier,classifier,"{""learning_rate"": 0.035, ""min_child_samples"": 20, ""n_estimators"": 260, ""num_leaves"": 15, ""scale_pos_weight_multiplier"": 1.0}",3960.0,999,0.4528428093645485,0.6417199948298953,4000,0.24975,677,322,1200.0,5160.0,4000,0,5,5,0,,0.18312942758202552,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0018__k_006__lightgbm_classifier_deep04,ps_mean_0018__k_006,ps_mean_0018,pair__abs_corr+lightgbm_gain,"[""abs_corr"", ""lightgbm_gain""]",mean_rank_score,6,"var_175,var_190,var_254,var_264,var_328,var_389",0.9824649298597196,lightgbm_classifier_deep04,lightgbm_classifier,classifier,"{""learning_rate"": 0.03, ""min_child_samples"": 25, ""n_estimators"": 300, ""num_leaves"": 23, ""scale_pos_weight_multiplier"": 1.1}",3960.0,987,0.4519811954331766,0.6364256376191618,4000,0.24675,673,314,1200.0,5160.0,4000,0,5,5,0,,0.44121129587292673,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_005__xgboost_classifier_deep02,ps_mean_0009__k_005,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,5,"var_175,var_190,var_223,var_308,var_389",0.9739478957915833,xgboost_classifier_deep02,xgboost_classifier,classifier,"{""learning_rate"": 0.04, ""max_depth"": 2, ""min_child_weight"": 2.0, ""n_estimators"": 220, ""scale_pos_weight_multiplier"": 1.0}",3960.0,1000,0.4439986626546305,0.6270479477209413,4000,0.25,664,336,1000.0,4960.0,4000,0,5,5,0,,0.10496198982000352,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0003__k_005__xgboost_classifier_deep04,ps_mean_0003__k_005,ps_mean_0003,single__logistic_l1,"[""logistic_l1""]",mean_rank_score,5,"var_174,var_198,var_308,var_344,var_389",0.995991983967936,xgboost_classifier_deep04,xgboost_classifier,classifier,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5.0, ""n_estimators"": 300, ""scale_pos_weight_multiplier"": 1.2}",3960.0,1000,0.4439986626546305,0.6257946723421149,4000,0.25,664,336,1000.0,4960.0,4000,0,5,5,0,,0.29301431253552435,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0001__k_006__random_forest_small_deep06,ps_mean_0001__k_006,ps_mean_0001,single__mutual_info,"[""mutual_info""]",mean_rank_score,6,"var_134,var_159,var_190,var_379,var_415,var_466",0.9949899799599198,random_forest_small_deep06,random_forest_small,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""min_samples_leaf"": 40, ""n_estimators"": 600}",3960.0,999,0.4528428093645485,0.6234528749207171,4000,0.24975,677,322,1200.0,5160.0,4000,0,5,5,0,,7.612659925222397,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0018__k_005__lightgbm_classifier_deep08,ps_mean_0018__k_005,ps_mean_0018,pair__abs_corr+lightgbm_gain,"[""abs_corr"", ""lightgbm_gain""]",mean_rank_score,5,"var_175,var_190,var_254,var_264,var_389",0.9833667334669339,lightgbm_classifier_deep08,lightgbm_classifier,classifier,"{""learning_rate"": 0.03, ""min_child_samples"": 50, ""n_estimators"": 320, ""num_leaves"": 23, ""reg_lambda"": 3.0}",3960.0,1000,0.4439986626546305,0.6211528283447739,4000,0.25,664,336,1000.0,4960.0,4000,0,5,5,0,,0.46912581101059914,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0001__k_005__ebm_additive_deep02,ps_mean_0001__k_005,ps_mean_0001,single__mutual_info,"[""mutual_info""]",mean_rank_score,5,"var_134,var_159,var_190,var_379,var_415",0.9959919839679359,ebm_additive_deep02,ebm_additive,classifier,"{""interactions"": 0, ""max_bins"": 128, ""max_rounds"": 4000, ""outer_bags"": 6}",3960.0,1000,0.4439986626546305,0.6180257650217417,4000,0.25,664,336,1000.0,4960.0,4000,0,5,5,0,,1.3870638556778432,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0006__k_004__lightgbm_classifier_deep02,ps_mean_0006__k_004,ps_mean_0006,single__ebm,"[""ebm""]",mean_rank_score,4,"var_190,var_214,var_341,var_379",0.996993987975952,lightgbm_classifier_deep02,lightgbm_classifier,classifier,"{""learning_rate"": 0.04, ""min_child_samples"": 15, ""n_estimators"": 220, ""num_leaves"": 11, ""scale_pos_weight_multiplier"": 0.9}",3960.0,992,0.4347826086956521,0.6170534953332805,4000,0.248,648,344,800.0,4760.0,4000,0,5,5,0,,0.2373426415026188,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0001__k_005__xgboost_classifier_deep08,ps_mean_0001__k_005,ps_mean_0001,single__mutual_info,"[""mutual_info""]",mean_rank_score,5,"var_134,var_159,var_190,var_379,var_415",0.9959919839679359,xgboost_classifier_deep08,xgboost_classifier,classifier,"{""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 10.0, ""n_estimators"": 360, ""reg_lambda"": 3.0}",3960.0,1000,0.4439986626546305,0.6124870278623142,4000,0.25,664,336,1000.0,4960.0,4000,0,5,5,0,,0.3626025527715683,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_004__random_forest_small_deep05,ps_mean_0009__k_004,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,4,"var_175,var_190,var_308,var_389",0.9769539078156312,random_forest_small_deep05,random_forest_small,classifier,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",3960.0,989,0.4349280695884911,0.6096355951208012,4000,0.24725,647,342,800.0,4760.0,4000,0,5,5,0,,4.594765889644623,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_003__xgboost_classifier_deep08,ps_mean_0009__k_003,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,3,"var_190,var_308,var_389",0.9792919171676685,xgboost_classifier_deep08,xgboost_classifier,classifier,"{""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 10.0, ""n_estimators"": 360, ""reg_lambda"": 3.0}",3960.0,999,0.42608695652173906,0.599163383058507,4000,0.24975,637,362,600.0,4560.0,4000,0,5,5,0,,0.24136337786912918,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0039__k_003__lightgbm_classifier_deep01,ps_mean_0039__k_003,ps_mean_0039,triple__mutual_info+abs_corr+lightgbm_gain,"[""mutual_info"", ""abs_corr"", ""lightgbm_gain""]",mean_rank_score,3,"var_175,var_190,var_308",0.9812959251837007,lightgbm_classifier_deep01,lightgbm_classifier,classifier,"{""learning_rate"": 0.05, ""min_child_samples"": 10, ""n_estimators"": 160, ""num_leaves"": 7, ""scale_pos_weight_multiplier"": 0.75}",3960.0,990,0.4255603880896621,0.5980452354160172,4000,0.2475,634,356,600.0,4560.0,4000,0,5,5,0,,0.08705209195613861,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0005__k_002__lightgbm_classifier_deep07,ps_mean_0005__k_002,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,2,"var_175,var_214",0.9989979959919839,lightgbm_classifier_deep07,lightgbm_classifier,classifier,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 260, ""num_leaves"": 15, ""subsample"": 0.8}",3960.0,994,0.41700133868808575,0.5788574718638052,4000,0.2485,622,372,400.0,4360.0,4000,0,5,5,0,,0.2526986442506313,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0006__k_009__random_forest_small_deep05,ps_mean_0006__k_009,ps_mean_0006,single__ebm,"[""ebm""]",mean_rank_score,9,"var_116,var_175,var_190,var_214,var_254,var_341,var_379,var_389,var_482",0.9919839679358718,random_forest_small_deep05,random_forest_small,classifier,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",3955.0,1000,0.47943831494483446,0.7013497023314722,4000,0.25,717,283,1800.0,5755.0,4000,0,5,5,0,,8.590376138687134,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0012__k_010__extra_trees_small_deep07,ps_mean_0012__k_010,ps_mean_0012,pair__mutual_info+lightgbm_gain,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,10,"var_159,var_175,var_190,var_254,var_308,var_341,var_379,var_389,var_415,var_482",0.9705410821643286,extra_trees_small_deep07,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 35, ""n_estimators"": 400}",3955.0,999,0.48829431438127086,0.6948555708253092,4000,0.24975,730,269,2000.0,5955.0,4000,0,5,5,0,,1.2195353552699089,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0006__k_006__lightgbm_classifier_deep08,ps_mean_0006__k_006,ps_mean_0006,single__ebm,"[""ebm""]",mean_rank_score,6,"var_116,var_190,var_214,var_254,var_341,var_379",0.9949899799599199,lightgbm_classifier_deep08,lightgbm_classifier,classifier,"{""learning_rate"": 0.03, ""min_child_samples"": 50, ""n_estimators"": 320, ""num_leaves"": 23, ""reg_lambda"": 3.0}",3955.0,997,0.45247657295850063,0.653608985581958,4000,0.24925,676,321,1200.0,5155.0,4000,0,5,5,0,,0.6804805614054203,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0019__k_006__random_forest_small_deep05,ps_mean_0019__k_006,ps_mean_0019,pair__abs_corr+ebm,"[""abs_corr"", ""ebm""]",mean_rank_score,6,"var_175,var_190,var_198,var_254,var_328,var_389",0.9839679358717435,random_forest_small_deep05,random_forest_small,classifier,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",3955.0,1000,0.4526914075560013,0.6372756548320103,4000,0.25,677,323,1200.0,5155.0,4000,0,5,5,0,,4.892795774340629,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_003__random_forest_small_deep04,ps_mean_0009__k_003,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,3,"var_190,var_308,var_389",0.9792919171676685,random_forest_small_deep04,random_forest_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 7, ""min_samples_leaf"": 24, ""n_estimators"": 500}",3955.0,1000,0.4259445001671681,0.6000309006257377,4000,0.25,637,363,600.0,4555.0,4000,0,5,5,0,,3.1225122205913065,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0001__k_002__extra_trees_small_deep06,ps_mean_0001__k_002,ps_mean_0001,single__mutual_info,"[""mutual_info""]",mean_rank_score,2,"var_190,var_379",0.9989979959919839,extra_trees_small_deep06,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",3955.0,998,0.41686182669789235,0.5827290502632678,4000,0.2495,623,375,400.0,4355.0,4000,0,5,5,0,,1.1545022577047348,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0005__k_002__lightgbm_classifier_deep03,ps_mean_0005__k_002,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,2,"var_175,var_214",0.9989979959919839,lightgbm_classifier_deep03,lightgbm_classifier,classifier,"{""learning_rate"": 0.035, ""min_child_samples"": 20, ""n_estimators"": 260, ""num_leaves"": 15, ""scale_pos_weight_multiplier"": 1.0}",3955.0,998,0.41686182669789235,0.5788755972308439,4000,0.2495,623,375,400.0,4355.0,4000,0,5,5,0,,0.21143822744488716,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0007__k_001__extra_trees_small_deep08,ps_mean_0007__k_001,ps_mean_0007,single__sparse_gam_spam,"[""sparse_gam_spam""]",mean_rank_score,1,var_175,1.0,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",3955.0,993,0.4075067024128686,0.5690298978554316,4000,0.24825,608,385,200.0,4155.0,4000,0,5,5,0,,1.0876867093145848,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0007__k_010__random_forest_small_deep05,ps_mean_0007__k_010,ps_mean_0007,single__sparse_gam_spam,"[""sparse_gam_spam""]",mean_rank_score,10,"var_175,var_190,var_214,var_254,var_261,var_308,var_341,var_379,var_389,var_482",0.9909819639278556,random_forest_small_deep05,random_forest_small,classifier,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",3950.0,1000,0.48813105984620525,0.7089773567914751,4000,0.25,730,270,2000.0,5950.0,4000,0,5,5,0,,6.847014801949262,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0007__k_010__random_forest_small_deep04,ps_mean_0007__k_010,ps_mean_0007,single__sparse_gam_spam,"[""sparse_gam_spam""]",mean_rank_score,10,"var_175,var_190,var_214,var_254,var_261,var_308,var_341,var_379,var_389,var_482",0.9909819639278556,random_forest_small_deep04,random_forest_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 7, ""min_samples_leaf"": 24, ""n_estimators"": 500}",3950.0,1000,0.48813105984620525,0.7074475758134102,4000,0.25,730,270,2000.0,5950.0,4000,0,5,5,0,,6.480025320500135,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0012__k_010__lightgbm_classifier_deep07,ps_mean_0012__k_010,ps_mean_0012,pair__mutual_info+lightgbm_gain,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,10,"var_159,var_175,var_190,var_254,var_308,var_341,var_379,var_389,var_415,var_482",0.9705410821643286,lightgbm_classifier_deep07,lightgbm_classifier,classifier,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 260, ""num_leaves"": 15, ""subsample"": 0.8}",3950.0,1000,0.48813105984620525,0.6940760550401146,4000,0.25,730,270,2000.0,5950.0,4000,0,5,5,0,,0.17290111929178237,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0012__k_009__lightgbm_classifier_deep06,ps_mean_0012__k_009,ps_mean_0012,pair__mutual_info+lightgbm_gain,"[""mutual_info"", ""lightgbm_gain""]",mean_rank_score,9,"var_159,var_175,var_190,var_254,var_308,var_379,var_389,var_415,var_482",0.9741705633489199,lightgbm_classifier_deep06,lightgbm_classifier,classifier,"{""learning_rate"": 0.02, ""min_child_samples"": 35, ""n_estimators"": 420, ""num_leaves"": 39, ""scale_pos_weight_multiplier"": 1.4}",3950.0,998,0.47908999665439955,0.6861348942316081,4000,0.2495,716,282,1800.0,5750.0,4000,0,5,5,0,,0.5669973850250244,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0018__k_007__extra_trees_small_deep05,ps_mean_0018__k_007,ps_mean_0018,pair__abs_corr+lightgbm_gain,"[""abs_corr"", ""lightgbm_gain""]",mean_rank_score,7,"var_175,var_190,var_254,var_264,var_308,var_328,var_389",0.9816776409962784,extra_trees_small_deep05,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 7, ""min_samples_leaf"": 24, ""n_estimators"": 500}",3950.0,1000,0.46138415245737213,0.6540067436365588,4000,0.25,690,310,1400.0,5350.0,4000,0,5,5,0,,1.3560938343405724,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0019__k_006__lightgbm_classifier_deep08,ps_mean_0019__k_006,ps_mean_0019,pair__abs_corr+ebm,"[""abs_corr"", ""ebm""]",mean_rank_score,6,"var_175,var_190,var_198,var_254,var_328,var_389",0.9839679358717435,lightgbm_classifier_deep08,lightgbm_classifier,classifier,"{""learning_rate"": 0.03, ""min_child_samples"": 50, ""n_estimators"": 320, ""num_leaves"": 23, ""reg_lambda"": 3.0}",3950.0,998,0.4523251923720307,0.6295782489595414,4000,0.2495,676,322,1200.0,5150.0,4000,0,5,5,0,,0.4977742299437523,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_005__random_forest_small_deep06,ps_mean_0009__k_005,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,5,"var_175,var_190,var_223,var_308,var_389",0.9739478957915833,random_forest_small_deep06,random_forest_small,classifier,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""min_samples_leaf"": 40, ""n_estimators"": 600}",3950.0,999,0.4434782608695652,0.6215270859234899,4000,0.24975,663,336,1000.0,4950.0,4000,0,5,5,0,,5.937657052278519,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_004__xgboost_classifier_deep01,ps_mean_0009__k_004,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,4,"var_175,var_190,var_308,var_389",0.9769539078156312,xgboost_classifier_deep01,xgboost_classifier,classifier,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 1.0, ""n_estimators"": 160, ""scale_pos_weight_multiplier"": 0.75}",3950.0,1000,0.4346372450685389,0.6122742735540394,4000,0.25,650,350,800.0,4750.0,4000,0,5,5,0,,0.08172715157270431,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_002__logistic_baseline_deep06,ps_mean_0009__k_002,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,2,"var_190,var_308",0.9834669338677354,logistic_baseline_deep06,logistic_baseline,classifier,"{""C"": 2.0, ""class_weight"": null, ""l1_ratio"": 0.5, ""max_iter"": 2500, ""solver"": ""saga""}",3950.0,999,0.41672240802675586,0.5822632908316394,4000,0.24975,623,376,400.0,4350.0,4000,0,5,5,0,,0.008644347637891769,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0009__k_002__logistic_baseline_deep05,ps_mean_0009__k_002,ps_mean_0009,pair__mutual_info+abs_corr,"[""mutual_info"", ""abs_corr""]",mean_rank_score,2,"var_190,var_308",0.9834669338677354,logistic_baseline_deep05,logistic_baseline,classifier,"{""C"": 1.0, ""class_weight"": ""balanced"", ""l1_ratio"": 1.0, ""max_iter"": 2500, ""solver"": ""saga""}",3950.0,999,0.41672240802675586,0.5822420404013182,4000,0.24975,623,376,400.0,4350.0,4000,0,5,5,0,,0.03316207975149155,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
2,round2_model_hpo_selection,ps_mean_0001__k_002__extra_trees_small_deep08,ps_mean_0001__k_002,ps_mean_0001,single__mutual_info,"[""mutual_info""]",mean_rank_score,2,"var_190,var_379",0.9989979959919839,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",3950.0,981,0.41524573721163494,0.5810676416197428,4000,0.24525,617,364,400.0,4350.0,4000,0,5,5,0,,1.0546879805624485,True,ok,2655.0,2215.0,2015.0,9865.0,9665.0,True,True,False,False
